cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
6491221,3013690003,36047035900,North Crown Heights/Prospect Heights,City Council District 41,Crown Heights/Prospect Heights,Brooklyn,New York City,,,321750,EL DORADO LP,6,1910,1,205 Buffalo Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6299858,1019260061,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,1,1,642600,LENOX AND PENNAMON HOUSING DEVELOPMENT,20,1910,1,208 St Nicholas Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6308460,2025160058,36005019900,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,894150,NELSON-ANDERSON AFFORD,61,1926,1,1173 Nelson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6551901,3031650042,36047042700,Bushwick,City Council District 34,Bushwick,Brooklyn,New York City,,,612000,SERLIN BUILDING LIMITED PARTNERSHIP,6,1931,1,247 Jefferson Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6299126,1021420058,36061025300,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,,2009250,"WEST 171 ASSOCAITES,L.P",48,1922,1,651 West 171 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6259914,1010200049,36061012500,Chelsea/Clinton/Midtown,City Council District 3,Midtown,Manhattan,New York City,,,2782800,ENCORE 49 HOUSG ETAL,,1903,1,220 West 49 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6364030,3017120139,36047029900,North Crown Heights/Prospect Heights,City Council District 41,Bedford Stuyvesant,Brooklyn,New York City,,1,476100,STARR TOWERS LLC,8,2004,1,1845 Atlantic Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6443491,3070460022,36047034200,Coney Island,City Council District 47,Coney Island,Brooklyn,New York City,,,4627350,NYC HOUSING AUTHORITY,125,1972,1,3531 Surf Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6506705,3016250076,36047029100,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,233100,QUINCY-GREENE ASSOCIATES L P,19,1931,1,593 Quincy Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6375734,2037150025,36005005001,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,,325800,NYC HOUSING AUTHORITY,11,1928,1,1048 Boynton Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6458340,3029227501,36047048100,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,907650,UNAVAILABLE OWNER,8,2005,1,292 Powers Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6281912,2024230181,36005017300,Highbridge/South Concourse,City Council District 17,Highbridge/Concourse,Bronx,New York City,,,391680,957 TELLER REALTY LLC,8,2005,1,959 Teller Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6311420,2026610038,36005013500,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,1,,10320,NORTHESTERN CONFERENCE CORP,,,,1145 Tinton Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6265949,1009310001,36061006600,Stuyvesant Town/Turtle Bay,City Council District 2,Stuyvesant Town/Turtle Bay,Manhattan,New York City,,1,36249300,HENRY PHIPPS PZA STH LTD PTNRS,404,1970,2,444 2 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6298929,1019140001,36061022400,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,671400,167 WEST 129TH ST HDFC,18,1910,1,2181 Adam C Powell Blvd,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5971639,4097580006,36081044601,Jamaica,City Council District 24,Jamaica/Hollis,Queens,New York City,1,1,6667200,JAMAICA TOWERS OWNERS CORP,189,1961,1,89-15 Parsons Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6293350,1019230001,36061021800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,8203950,"FRED-DOUG 117, L.CL.",138,2003,1,2170 8 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6404644,3008957503,36047150200,Sunset Park,City Council District 39,Sunset Park,Brooklyn,New York City,,,1092597,UNAVAILABLE OWNER,18,2006,1,11 Terrace Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6242443,1020060020,36061022800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,709650,LENOX POWELL HOUSING ASSOCIATES LLC,10,1910,1,119 West 137 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6401720,3008497501,36047010200,Sunset Park,City Council District 38,Sunset Park,Brooklyn,New York City,,,995851,UNAVAILABLE OWNER,12,2008,1,5708 7 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6294375,1019480019,36061025700,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,1182600,"HPH CHOSEN, LLC",10,1901,1,510 Manhattan Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6250447,1003780017,36061002602,Lower East Side/Chinatown,City Council District 2,Lower East Side/Chinatown,Manhattan,New York City,,,6156000,NYC HOUSING AUTHORITY,59,1994,4,720 East 9 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6727329,4030487502,36081065900,Middle Village/Ridgewood,City Council District 30,Ridgewood/Maspeth,Queens,New York City,,,581072,UNAVAILABLE OWNER,16,2005,1,66-06 70 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6258392,1008337502,36061007600,Chelsea/Clinton/Midtown,City Council District 4,Midtown,Manhattan,New York City,,,28757250,TOWER 31 LLC,283,2004,1,9 West 31 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6293570,1019270058,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,482850,122 STREET PORTFOLIO LLC,11,1910,1,244 West 122 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6257147,1007450032,36061008900,Chelsea/Clinton/Midtown,City Council District 3,Clinton/Chelsea,Manhattan,New York City,,,1438200,GALILEO ASSOCS. LLC,13,1900,1,303 West 21 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6306198,2028660086,36005021502,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,1,1,436500,MORRIS HEIGHTS HOUSING DEVELOPMENT FUND  COMPANY IN,21,1923,1,47 West 175 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6255318,1011507504,36061016500,Upper West Side,City Council District 6,Upper West Side,Manhattan,New York City,,,16720206,THE HOPKINS CONDOMINUM,98,1935,1,172 West 79 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5912050,4050050064,36081116300,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,,1,2494800,147-15  NORTHERN BLVD,94,1932,1,147-15 Northern Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6317638,2025360015,36005020100,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,1,1033650,"SCS REALTY, LLC",50,2005,1,1454 University Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6419638,3057627503,36047019000,Bensonhurst,City Council District 38,Bensonhurst,Brooklyn,New York City,,,280800,UNAVAILABLE OWNER,6,2004,2,1429 67 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6651985,3086647502,36047036400,Coney Island,City Council District 48,Coney Island,Brooklyn,New York City,,,1044914,UNAVAILABLE OWNER,14,2006,1,2955 Brighton 4 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6362506,3016380074,36047038500,Bedford Stuyvesant,City Council District 41,Bedford Stuyvesant,Brooklyn,New York City,,,337905,"NOSTRAND 2 MONROE, LLC",8,1931,1,771 Monroe Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6623765,4114210007,36081006201,South Ozone Park/Howard Beach,City Council District 32,South Ozone Park/Howard Beach,Queens,New York City,,,396000,S CONDUIT LLC,6,2005,1,89-14 South Conduit Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5940089,3073257502,36047057800,Sheepshead Bay/Gravesend,City Council District 48,Sheepshead Bay,Brooklyn,New York City,,,425360,UNAVAILABLE OWNER,7,2005,1,2471 Ocean Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6269800,1020330038,36061023400,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,3427200,SITE 13 APT. OWNERS LLC,100,1920,6,202 West 148 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6282964,1017080003,36061017800,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,825300,FIRST AVENUE PROPERTIES LLC,23,1900,3,2226 1 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5948734,3073997502,36047058600,Sheepshead Bay/Gravesend,City Council District 48,Sheepshead Bay,Brooklyn,New York City,,,412050,UNAVAILABLE OWNER,12,2006,4,1425 Avenue X,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6705855,4019060129,36081044302,Elmhurst/Corona,City Council District 21,Elmhurst/Corona,Queens,New York City,,,335700,55-08 J&J LLC,6,1998,1,55-08 98 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6514098,3017400001,36047025902,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,20090700,NYC HOUSING AUTHORITY,1046,1962,9,65 Tompkins Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6289092,2028410018,36005022101,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,1,873900,ELLIOT PLACE PROPERTIES INC,59,1925,1,38 Elliot Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6545114,4051867503,36081085900,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,,,2148304,UNAVAILABLE OWNER,21,2006,1,140-31 Cherry Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6383733,3032970040,36047041900,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,484650,ESPERANZA TPT HOUSING DEVELOPMENT FUND,6,1931,1,161 Bleecker Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6328376,2037440029,36005004800,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,1,888750,TIVAT REALTY LLC,59,1929,1,1133 Morrison Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6318825,2028770254,36005020501,University Heights/Fordham,City Council District 16,Fordham/University Heights,Bronx,New York City,,1,1128600,CLIFFSIDE PROPERTIES LLC,40,2007,1,1632 Undercliff Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6567410,3015220061,36047036900,Brownsville/Ocean Hill,City Council District 37,Brownsville,Brooklyn,New York City,,1,386100,"KLANSTUY REALTY LLC, 25%",6,1908,1,369 Sumpter Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6339260,2035910001,36005002000,Soundview/Parkchester,City Council District 18,Parkchester/Soundview,Bronx,New York City,,,2795850,NYC HOUSING AUTHORITY,124,1941,16,1660 Lafayette Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6266415,1018480067,36061020102,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,758250,310-314 W 116 ST CORP,10,1900,1,372 Manhattan Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6252225,1004250008,36061001800,Lower East Side/Chinatown,City Council District 1,Lower East Side/Chinatown,Manhattan,New York City,,,2097900,COMMON GROUND COMMUNITY IV HOUSING DVLPM NT FUND CP,,1900,1,197 Bowery,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6539425,3023940020,36047052300,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,1,949500,LOS SURES SIP HDFC,23,1910,1,258 Grand Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6019469,4014940054,36081026700,Elmhurst/Corona,City Council District 25,Elmhurst/Corona,Queens,New York City,1,,535500,ALIB INC,10,1988,1,41-42 75 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6301579,1020100030,36061023000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,501300,"WHGA LENOX HOUSING ASSOCIATES, L.P.",14,1910,1,625 Lenox Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6283955,1016390057,36061017200,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,2566800,138-112 LLC,43,2004,2,138 East 112 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6598570,3045167501,36047122000,East New York/Starrett City,City Council District 42,East New York/Starrett City,Brooklyn,New York City,,1,6607687,SPRING CREEK GARDENS CONDOMINUM,322,,2,901 Drew Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286671,1017280072,36061020800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,397350,WEST 132ND STREET CLUSTER L.P.,9,1900,1,412 Lenox Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6316201,2031460001,36005038301,University Heights/Fordham,City Council District 15,Fordham/University Heights,Bronx,New York City,,1,439650,VALENTINE HEIGHTS LLC,24,1915,1,2302 Valentine Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6265296,1009080027,36061006600,Stuyvesant Town/Turtle Bay,City Council District 2,Stuyvesant Town/Turtle Bay,Manhattan,New York City,,,8125200,NYC HOUSING AUTHORITY,111,1965,1,481 2 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6296824,1020430015,36061025900,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,1,,516150,HAF EDGECOMBE ASSOCLP,8,1920,1,2651 8 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6449305,3023170010,36047055700,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,1126800,SOUTH NINTH & BEDFORD L P,6,1910,1,60 North 8 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6640720,3083410118,36047069601,Flatlands/Canarsie,City Council District 46,Flatlands/Canarsie,Brooklyn,New York City,1,1,1250550,SANDY BERGEN LLC,24,2003,1,East 73rd Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6298470,1019147503,36061022400,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,3826350,SALEM HOUSE CONDOMINUM,48,2008,1,2185 Adam C Powell Blvd,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6284146,2029120002,36005016900,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,1,1,232200,SHARPS THREE LLC,11,1925,1,1514 Washington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6566386,3015100046,36047037300,Brownsville/Ocean Hill,City Council District 41,Brownsville,Brooklyn,New York City,,1,404550,"HYLTON, EARL",6,1906,1,493 Chauncey Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6267588,1018740029,36061019100,Upper West Side,City Council District 7,Upper West Side,Manhattan,New York City,,,7467750,NYC HOUSING AUTHORITY,135,1964,1,868 Amsterdam Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6276107,2023870032,36005018500,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,1,2421000,1085 WASHINGTON PARTINSHIP LP,90,2007,1,1085 Washington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6558987,3013690058,36047035900,North Crown Heights/Prospect Heights,City Council District 41,Crown Heights/Prospect Heights,Brooklyn,New York City,,,400050,NYC HOUSING AUTHORITY,23,1910,1,1629 Park Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6356066,3006480042,36047014500,Sunset Park,City Council District 38,Sunset Park,Brooklyn,New York City,,,380700,740 4TH LLC,5,1931,2,740 4 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
