BBL,LandUse,XCoord,YCoord,ITZ_GEOID,land_use2011,x_coord2011,y_coord2011,land_use2016,x_coord2016,y_coord2016,land_use2019,x_coord2019,y_coord2019
5064030027,,,,SI176,09,       ,       ,9,,,11,936995,131802
5064030028,,,,SI176,09,       ,       ,9,,,11,936986,131820
5064030029,,,,SI176,09,       ,       ,9,,,11,936972,131847
5064030031,,,,SI176,09,       ,       ,9,,,11,936945,131899
5064030036,,,,SI176,09,       ,       ,9,,,11,937016,131925
5064030038,,,,SI176,09,       ,       ,9,,,11,937051,131944
5064030040,,,,SI176,09,       ,       ,9,,,11,937086,131963
5064030042,,,,SI176,09,       ,       ,9,,,11,937131,131988
5064060012,,,,SI176,09,0937114,0132147,9,937114,132147,11,937114,132147
5064060015,,,,SI176,09,       ,       ,9,,,11,937061,132118
5064060018,,,,SI176,09,       ,       ,9,,,11,937008,132089
5064060021,,,,SI176,09,       ,       ,9,,,11,936956,132061
5064060025,,,,SI176,09,       ,       ,9,,,11,936896,131995
5064070025,,,,SI176,09,0936788,0132225,9,936787,132224,11,936787,132224
5064070027,,,,SI176,09,       ,       ,9,,,11,936765,132271
5064070030,,,,SI176,09,       ,       ,9,,,11,936731,132344
5064210025,,,,SI176,09,       ,       ,9,,,11,935726,133387
5064220001,,,,SI176,09,       ,       ,9,,,09,936000,133931
5064220003,,,,SI176,09,       ,       ,9,,,09,936101,133985
5064220016,,,,SI176,09,0936304,0134095,9,936304,134094,09,936304,134094
5064220021,,,,SI176,09,0936334,0134031,9,936333,134031,09,936333,134031
5064220032,,,,SI176,09,0936153,0133900,9,936152,133899,09,936152,133899
5064220040,,,,SI176,09,       ,       ,9,,,09,936055,133813
5064220042,,,,SI176,09,       ,       ,9,,,09,936034,133859
5064230003,,,,SI176,09,       ,       ,9,,,09,935967,134199
5064230008,,,,SI176,09,0936048,0134242,9,936047,134241,09,936047,134241
5064230010,,,,SI176,09,0936093,0134266,9,936092,134265,09,936092,134265
5064230013,,,,SI176,09,0936137,0134290,9,936137,134289,09,936137,134289
5064230019,,,,SI176,09,       ,       ,9,,,09,936211,134295
5064230021,,,,SI176,09,       ,       ,9,,,09,936228,134258
5064230023,,,,SI176,09,       ,       ,9,,,09,936249,134213
5064230027,,,,SI176,09,       ,       ,9,,,09,936152,134184
5064230032,,,,SI176,09,       ,       ,9,,,09,936045,134127
5064230040,,,,SI176,09,       ,       ,9,,,09,935944,134050
5064230043,,,,SI176,09,       ,       ,9,,,09,935919,134104
5064250001,,,,SI176,09,       ,       ,9,,,09,935339,134310
5064260001,,,,SI176,09,       ,       ,9,,,09,935852,133874
5064260004,,,,SI176,09,       ,       ,9,,,09,935882,133811
5064260008,,,,SI176,09,       ,       ,9,,,09,935912,133747
5064260011,,,,SI176,09,       ,       ,9,,,09,935823,133721
5064260015,,,,SI176,09,       ,       ,9,,,09,935769,133693
5064260017,,,,SI176,09,       ,       ,9,,,09,935734,133673
5064260019,,,,SI176,09,       ,       ,9,,,09,935698,133654
5064260021,,,,SI176,09,       ,       ,9,,,09,935663,133635
5064260023,,,,SI176,09,       ,       ,9,,,09,935601,133602
5064260028,,,,SI176,09,       ,       ,9,,,09,935539,133569
5064260059,,,,SI176,09,       ,       ,9,,,09,935532,133679
5064260061,,,,SI176,09,       ,       ,9,,,09,935568,133698
5064260067,,,,SI176,09,       ,       ,9,,,09,935674,133755
5064260071,,,,SI176,09,       ,       ,9,,,09,935771,133808
5064290105,,,,SI176,09,0935110,0134661,9,935112,134662,09,935112,134662
5064290109,,,,SI176,09,       ,       ,9,,,09,935164,134691
5064290111,,,,SI176,09,       ,       ,9,,,09,935190,134707
5064290112,,,,SI176,09,       ,       ,9,,,09,935217,134723
5064310150,,,,SI176,09,       ,       ,9,,,11,936495,130876
5064420014,,,,SI176,09,0935595,0131641,9,935595,131640,11,935595,131640
5064420025,,,,SI176,09,       ,       ,9,,,11,935536,131776
5064420026,,,,SI176,09,0935510,0131836,9,935510,131836,11,935510,131836
5064420175,,,,SI176,09,       ,       ,9,,,09,935451,132881
5064580001,,,,SI176,09,       ,       ,9,,,11,935293,131069
5064580004,,,,SI176,09,       ,       ,9,,,11,935280,131159
5064580005,,,,SI176,09,       ,       ,9,,,11,935306,131155
5064580006,,,,SI176,09,       ,       ,9,,,11,935346,131144
5064580008,,,,SI176,09,       ,       ,9,,,11,935386,131153
5064580011,,,,SI176,09,       ,       ,9,,,11,935401,131076
5064580015,,,,SI176,09,       ,       ,9,,,11,935465,131019
5064580017,,,,SI176,09,       ,       ,9,,,11,935421,130997
5064610002,,,,SI176,09,0934859,0132345,9,934887,132344,09,934887,132344
5064740001,,,,SI176,09,       ,       ,9,,,11,933777,134389
5064740006,,,,SI176,09,       ,       ,9,,,11,933867,134433
5064740012,,,,SI176,09,       ,       ,9,,,11,933903,134373
5064740014,,,,SI176,09,       ,       ,9,,,11,933937,134269
5064740029,,,,SI176,09,       ,       ,9,,,11,933844,134274
5064990051,,,,SI176,09,       ,       ,9,,,11,934441,131724
5065050001,,,,SI176,09,       ,       ,9,,,11,934251,132445
5065050007,,,,SI176,09,       ,       ,9,,,11,934302,132578
5065050012,,,,SI176,09,       ,       ,9,,,11,934326,132512
5065050014,,,,SI176,09,       ,       ,9,,,11,934345,132477
5065050016,,,,SI176,09,       ,       ,9,,,11,934364,132441
5065050018,,,,SI176,09,       ,       ,9,,,11,934383,132406
5065050020,,,,SI176,09,       ,       ,9,,,11,934401,132370
5065050022,,,,SI176,09,       ,       ,9,,,11,934420,132335
5065050024,,,,SI176,09,       ,       ,9,,,11,934439,132300
5065050026,,,,SI176,09,       ,       ,9,,,11,934462,132256
5065050029,,,,SI176,09,       ,       ,9,,,11,934485,132211
5065050031,,,,SI176,09,       ,       ,9,,,11,934514,132158
5065050035,,,,SI176,09,       ,       ,9,,,11,934542,132105
5065050037,,,,SI176,09,       ,       ,9,,,11,934556,132079
5065050047,,,,SI176,09,       ,       ,9,,,11,934514,131962
5065050049,,,,SI176,09,       ,       ,9,,,11,934478,131945
5065050052,,,,SI176,09,       ,       ,9,,,11,934462,132041
5065050056,,,,SI176,09,       ,       ,9,,,11,934434,132094
5065050058,,,,SI176,09,       ,       ,9,,,11,934415,132129
5065050060,,,,SI176,09,       ,       ,9,,,11,934396,132165
5065050062,,,,SI176,09,       ,       ,9,,,11,934377,132200
5065050064,,,,SI176,09,       ,       ,9,,,11,934359,132235
5065050066,,,,SI176,09,       ,       ,9,,,11,934335,132280
5065100007,,,,SI176,09,       ,       ,9,,,11,933866,133908
5065100017,,,,SI176,09,       ,       ,9,,,11,933964,133734
5065100019,,,,SI176,09,       ,       ,9,,,11,933984,133700
5065100021,,,,SI176,09,       ,       ,9,,,11,934004,133665
5065100023,,,,SI176,09,       ,       ,9,,,11,934027,133632
5065100025,,,,SI176,09,0934092,0133590,9,934091,133590,11,934091,133590
5065100027,,,,SI176,09,       ,       ,9,,,11,934056,133570
5065100029,,,,SI176,09,       ,       ,9,,,11,934030,133556
5065100030,,,,SI176,09,       ,       ,9,,,11,934007,133555
5065100031,,,,SI176,09,       ,       ,9,,,11,933990,133546
5065100032,,,,SI176,09,       ,       ,9,,,11,933974,133537
5065100033,,,,SI176,09,       ,       ,9,,,11,933949,133523
5065110037,,,,SI176,09,       ,       ,9,,,11,933362,133576
5065110044,,,,SI176,09,       ,       ,9,,,11,933469,133440
5065110200,,,,SI176,09,       ,       ,9,,,11,933650,133790
5065110250,,,,SI176,09,       ,       ,9,,,11,933850,133470
5065110253,,,,SI176,09,       ,       ,9,,,11,933810,133447
5065110255,,,,SI176,09,       ,       ,9,,,11,933783,133433
5065110257,,,,SI176,09,       ,       ,9,,,11,933735,133407
5065130001,,,,SI176,09,       ,       ,9,,,11,933588,134298
5065130002,,,,SI176,09,       ,       ,9,,,11,933612,134310
5065130004,,,,SI176,09,       ,       ,9,,,11,933657,134332
5065130007,,,,SI176,09,       ,       ,9,,,11,933667,134258
5065130009,,,,SI176,09,       ,       ,9,,,11,933687,134223
5065130013,,,,SI176,09,       ,       ,9,,,11,933774,134147
5065130015,,,,SI176,09,       ,       ,9,,,11,933740,134127
5065130017,,,,SI176,09,       ,       ,9,,,11,933707,134108
5065170100,,,,SI176,09,0933730,0132603,9,,,09,933727,132606
5065230150,,,,SI176,09,       ,       ,9,,,11,933486,133018
5065230154,,,,SI176,09,       ,       ,9,,,11,933513,132974
5065230155,,,,SI176,09,       ,       ,9,,,11,933528,132949
5065230157,,,,SI176,09,       ,       ,9,,,11,933581,132861
5065300001,,,,SI198,09,       ,       ,9,,,11,934071,129366
5065310009,,,,SI198,09,       ,       ,9,,,11,933767,129195
5065340001,,,,SI176,09,       ,       ,9,,,11,934004,130808
5065340020,,,,SI176,09,       ,       ,9,,,11,934086,130657
5065370008,,,,SI176,09,       ,       ,9,,,11,933775,129774
5065380001,,,,SI176,09,       ,       ,9,,,11,933461,129615
5065380020,,,,SI176,09,       ,       ,9,,,11,933343,129670
5065390024,,,,SI176,09,       ,       ,9,,,11,933049,129646
5065430001,,,,SI176,09,       ,       ,9,,,11,932849,130029
5065480001,,,,SI176,09,       ,       ,9,,,11,933131,130635
5065480004,,,,SI176,09,       ,       ,9,,,11,933086,130612
5065480006,,,,SI176,09,       ,       ,9,,,11,933049,130597
5065480008,,,,SI176,09,       ,       ,9,,,11,933005,130574
5065480012,,,,SI176,09,       ,       ,9,,,11,932987,130647
5065480024,,,,SI176,09,       ,       ,9,,,11,932855,130886
5065480030,,,,SI176,09,       ,       ,9,,,11,932805,130976
5065480035,,,,SI176,09,       ,       ,9,,,11,932970,130886
5065480056,,,,SI176,09,       ,       ,9,,,11,933078,130689
5065480061,,,,SI176,09,       ,       ,9,,,11,932885,130520
5065480064,,,,SI176,09,       ,       ,9,,,11,932841,130498
5065480066,,,,SI176,09,       ,       ,9,,,11,932804,130481
5065480072,,,,SI176,09,       ,       ,9,,,11,932670,130665
5065480090,,,,SI176,09,       ,       ,9,,,11,932563,130864
5065480095,,,,SI176,09,       ,       ,9,,,11,932653,130907
5065480101,,,,SI176,09,       ,       ,9,,,11,932713,130798
5065480116,,,,SI176,09,       ,       ,9,,,11,932833,130575
5065760014,,,,SI176,09,       ,       ,9,,,11,931560,132410
5065760016,,,,SI176,09,       ,       ,9,,,11,931598,132430
5065760018,,,,SI176,09,       ,       ,9,,,11,931634,132449
5065760020,,,,SI176,09,       ,       ,9,,,11,931670,132468
5065760022,,,,SI176,09,       ,       ,9,,,11,931707,132487
5065770012,,,,SI176,09,       ,       ,9,,,11,931497,132659
5065770038,,,,SI176,09,       ,       ,9,,,11,931563,132581
5065770044,,,,SI176,09,       ,       ,9,,,11,931489,132542
5065770046,,,,SI176,09,       ,       ,9,,,11,931452,132523
5065960001,,,,SI198,09,0932798,0126194,9,931413,127608,09,932193,127681
5066000068,,,,SI198,09,       ,       ,9,,,11,931900,129071
5066000070,,,,SI198,09,       ,       ,9,,,11,931964,129128
5066000075,,,,SI198,09,       ,       ,9,,,11,932354,129098
5066000126,,,,SI198,09,       ,       ,9,,,11,931931,128989
5066030065,,,,SI198,09,       ,       ,9,,,11,931512,129655
5066030067,,,,SI198,09,       ,       ,9,,,11,931538,129666
5066030068,,,,SI198,09,       ,       ,9,,,11,931556,129674
5066030069,,,,SI198,09,       ,       ,9,,,11,931574,129683
5066030070,,,,SI198,09,       ,       ,9,,,11,931593,129691
5066030071,,,,SI198,09,       ,       ,9,,,11,931611,129700
5066030072,,,,SI198,09,       ,       ,9,,,11,931629,129708
5066030073,,,,SI198,09,       ,       ,9,,,11,931647,129717
5066030074,,,,SI198,09,       ,       ,9,,,11,931666,129726
5066030076,,,,SI198,09,       ,       ,9,,,11,931693,129508
5066030098,,,,SI198,09,       ,       ,9,,,11,931806,129272
5066030101,,,,SI198,09,0931771,0129255,9,931770,129255,11,931770,129255
5066030102,,,,SI198,09,       ,       ,9,,,11,931746,129245
5066030104,,,,SI198,09,       ,       ,9,,,11,931731,129325
5066030107,,,,SI198,09,       ,       ,9,,,11,931701,129378
5066310001,,,,SI198,09,0930337,0130196,9,930337,130195,09,930225,130421
5066740001,,,,SI198,09,0929448,0129228,9,929447,129227,08,929447,129227
5066750034,,,,SI198,09,       ,       ,9,,,11,929374,129718
5066750038,,,,SI198,09,       ,       ,9,,,11,929465,129547
5066750050,,,,SI198,09,       ,       ,9,,,11,929380,129465
5066800028,,,,SI198,09,       ,       ,9,,,11,928933,130440
5066900001,,,,SI198,09,0927603,0125934,9,928507,125969,09,927778,125853
5066900040,,,,SI198,09,       ,       ,9,,,09,928847,125396
5066900070,,,,SI198,09,       ,       ,9,,,09,928253,125464
5066900140,,,,SI198,09,       ,       ,9,,,09,926640,125368
5066940001,,,,SI198,09,0928697,0127272,9,928705,127159,09,928705,127159
5066940145,,,,SI198,09,0929476,0126711,9,929483,126707,11,929483,126707
5066940173,,,,SI198,09,0929398,0126775,9,929365,126792,01,929365,126792
5067120001,,,,SI198,09,0928007,0128138,9,927980,128982,09,927980,128982
5067260001,,,,SI198,09,       ,       ,9,,,09,928425,126455
5067260010,,,,SI198,09,       ,       ,9,,,09,928395,126553
5067260073,,,,SI198,09,       ,       ,9,,,09,927856,127209
5067500118,,,,SI198,09,       ,       ,9,,,09,926997,129083
5067750001,,,,SI198,09,0926146,0126624,9,926113,126654,09,926113,126654
5068510001,,,,SI208.04,09,       ,       ,9,,,11,929420,132710
5068510011,,,,SI208.04,09,0929478,0132324,9,929478,132325,11,929478,132325
5068710001,,,,SI208.04,09,       ,       ,9,,,09,928013,133553
5069240030,,,,SI208.03,09,0926593,0134708,9,926588,134705,09,926588,134705
5069500041,,,,SI208.03,09,0926066,0133582,9,926015,133553,09,926015,133553
5070100001,,,,SI208.03,09,0924576,0133207,9,924576,133242,09,924576,133242
5070540301,,,,SI208.01,09,       ,       ,9,924873,140251,09,,
5070540450,,,,SI208.01,09,0924271,0140182,9,924270,140182,09,924270,140182
5070550010,,,,SI208.01,09,       ,       ,9,,,,,
5070920022,,,,SI226,09,0922999,0136555,9,922997,136550,09,922997,136550
5070940007,,,,SI226,09,       ,       ,9,,,11,922854,137161
5070940014,,,,SI226,09,       ,       ,9,,,11,922927,137326
5070940022,,,,SI226,09,       ,       ,9,,,11,922877,137490
5070940126,,,,SI226,09,       ,       ,9,,,11,923234,137409
5070940132,,,,SI226,09,       ,       ,9,,,11,923286,137281
5070940161,,,,SI226,09,       ,       ,9,,,11,923125,137168
5070940165,,,,SI226,09,       ,       ,9,,,11,923013,137199
5071050144,,,,SI226,09,       ,       ,9,,,11,922345,137110
5071050480,,,,SI226,09,       ,       ,9,,,11,921713,137939
5071050485,,,,SI226,09,       ,       ,9,,,11,921711,138365
5071050554,,,,SI226,09,       ,       ,9,,,11,922586,137326
5071200018,,,,SI226,09,       ,       ,9,,,09,921758,136332
5071200019,,,,SI226,09,       ,       ,9,,,09,921726,136306
5071200023,,,,SI226,09,       ,       ,9,,,09,921738,136394
5071200026,,,,SI226,09,       ,       ,9,,,09,921735,136430
5071200027,,,,SI226,09,       ,       ,9,,,09,921732,136455
5071200029,,,,SI226,09,0921725,0136478,9,,,09,921724,136477
5071200031,,,,SI226,09,       ,       ,9,,,09,921712,136510
5071200034,,,,SI226,09,       ,       ,9,,,09,921687,136577
5071200039,,,,SI226,09,0921667,0136633,9,,,09,921667,136633
5071200040,,,,SI226,09,       ,       ,9,,,09,921654,136667
5071200043,,,,SI226,09,       ,       ,9,,,09,921647,136388
5071200047,,,,SI226,09,       ,       ,9,,,09,921618,136455
5071200051,,,,SI226,09,       ,       ,9,,,09,921599,136499
5071200052,,,,SI226,09,       ,       ,9,,,09,921584,136533
5071200055,,,,SI226,09,       ,       ,9,,,09,921565,136577
5071200058,,,,SI226,09,       ,       ,9,,,09,921546,136621
5071200063,,,,SI226,09,       ,       ,9,,,09,921554,136776
5071200076,,,,SI226,09,       ,       ,9,,,09,921477,136955
5071200096,,,,SI226,09,       ,       ,9,,,09,921373,137198
5071200113,,,,SI226,09,       ,       ,9,,,09,921192,137604
5071200205,,,,SI226,09,0921295,0138367,9,921298,138351,09,921298,138351
5071200270,,,,SI226,09,       ,       ,9,,,09,921646,137318
5071440001,,,,SI226,09,0920406,0136879,9,920371,136788,09,920371,136788
5071440463,,,,SI226,09,       ,       ,9,,,09,919319,136973
5071440490,,,,SI226,09,       ,       ,9,,,09,918957,137162
5071440500,,,,SI226,09,       ,       ,9,,,09,919358,137192
5071440520,,,,SI226,09,       ,       ,9,,,09,919935,137111
5071440528,,,,SI226,09,0919689,0137479,9,919687,137477,09,919687,137477
5071440538,,,,SI226,09,0919977,0137493,9,919993,137457,09,919993,137457
5071530013,,,,SI226,09,0923248,0140690,9,923256,140691,09,923256,140691
5071670070,,,,SI226,09,0921355,0140871,9,921303,141050,09,921303,141050
5072810001,,,,SI226,09,       ,       ,9,,,11,921561,136126
5072810025,,,,SI226,09,       ,       ,9,,,11,921269,136248
5072810040,,,,SI226,09,       ,       ,9,,,11,921176,136088
5072810055,,,,SI226,09,       ,       ,9,,,11,920840,136016
5072810150,,,,SI226,09,       ,       ,9,,,11,921449,135989
5072810250,,,,SI226,09,       ,       ,9,,,11,921737,136210
5072870011,,,,SI226,09,0921218,0134862,9,921222,135319,09,921222,135319
5072870022,,,,SI226,09,       ,       ,9,,,09,920978,135325
5072870036,,,,SI226,09,       ,       ,9,,,09,920670,135372
5072870170,,,,SI226,09,       ,       ,9,,,11,921603,135671
5072870172,,,,SI226,09,       ,       ,9,,,11,921691,135742
5072870220,,,,SI226,09,0921607,0135233,9,921612,135248,11,921612,135248
5073050010,,,,SI226,09,       ,       ,9,,,11,920339,135463
5073050019,,,,SI226,09,       ,       ,9,,,11,920182,135399
5073050024,,,,SI226,09,       ,       ,9,,,11,920047,135562
5073050100,,,,SI226,09,0920173,0135766,9,920224,135753,11,920185,135780
5073090001,,,,SI226,09,       ,       ,9,,,11,919911,135879
5073130001,,,,SI226,09,       ,       ,9,,,11,918917,136100
5073130007,,,,SI226,09,       ,       ,9,,,11,918998,136082
5073130010,,,,SI226,09,       ,       ,9,,,11,919047,136071
5073130012,,,,SI226,09,       ,       ,9,,,11,919096,136061
5073130015,,,,SI226,09,       ,       ,9,,,11,919164,136045
5073130019,,,,SI226,09,       ,       ,9,,,11,919223,136032
5073130021,,,,SI226,09,       ,       ,9,,,11,919291,136017
5073130026,,,,SI226,09,       ,       ,9,,,11,919359,136002
5073130028,,,,SI226,09,       ,       ,9,,,11,919418,135989
5073130032,,,,SI226,09,       ,       ,9,,,11,919477,135976
5073130035,,,,SI226,09,       ,       ,9,,,11,919574,135955
5073150014,,,,SI226,09,       ,       ,9,,,11,918464,136168
5073150065,,,,SI226,09,       ,       ,9,,,11,918767,136156
5073150068,,,,SI226,09,       ,       ,9,,,11,918756,136094
5073150071,,,,SI226,09,       ,       ,9,,,11,918748,136051
5073150073,,,,SI226,09,       ,       ,9,,,11,918743,136020
5073150074,,,,SI226,09,       ,       ,9,,,11,918737,135990
5073150075,,,,SI226,09,       ,       ,9,,,11,918732,135960
5073230023,,,,SI226,09,       ,       ,9,,,11,921488,134833
5073230050,,,,SI226,09,0921452,0134553,9,921451,134559,01,921451,134559
5073230053,,,,SI226,09,       ,       ,9,,,11,921261,134706
5073230058,,,,SI226,09,0921174,0134619,9,921173,134618,01,921173,134618
5073230061,,,,SI226,09,       ,       ,9,,,11,921089,134630
5073230067,,,,SI226,09,       ,       ,9,,,11,920984,134659
5073230071,,,,SI226,09,       ,       ,9,,,11,920878,134686
5073230120,,,,SI226,09,       ,       ,9,,,11,921229,134456
5073230126,,,,SI226,09,       ,       ,9,,,11,921251,134563
5073230178,,,,SI226,09,       ,       ,9,,,11,921410,134094
5073230200,,,,SI226,09,       ,       ,9,,,11,921645,134245
5073280001,,,,SI226,09,       ,       ,9,,,11,920726,134705
5073570001,,,,SI226,09,       ,       ,9,,,09,922496,133629
5073570025,,,,SI226,09,       ,       ,9,,,09,922322,133671
5073650012,,,,SI226,09,       ,       ,9,,,11,921375,133508
5073650036,,,,SI226,09,       ,       ,9,,,11,921105,133555
5073650068,,,,SI226,09,       ,       ,9,,,11,921604,133522
5073740001,,,,SI226,09,       ,       ,11,,,11,920052,133352
5073740022,,,,SI226,09,       ,       ,11,,,11,920083,133520
5073750001,,,,SI226,09,0919801,0133398,11,919806,133411,11,919806,133411
5073750009,,,,SI226,09,       ,       ,11,,,11,919695,133345
